pl_rade,pl_bmasse,pl_eqt,pl_orbper,pl_orbsmax,st_teff,st_met,star_A,star_A8 V,star_F,star_F V,star_F0,star_F1 V,star_F2,star_F2 V,star_F3 V,star_F4,star_F4 V,star_F5,star_F5 IV,star_F5 V,star_F6,star_F6 IV,star_F6 IV-V,star_F6 V,star_F7,star_F7 V,star_F8,star_F8 V,star_F9,star_F9 IV,star_F9 V,star_F9-F9.5,star_F9/G0,star_G,star_G V,star_G0,star_G0 V,star_G0 VI,star_G1,star_G1 V,star_G2,star_G2 IV,star_G2 V,star_G3,star_G3 IV,star_G3 V,star_G4,star_G4 V,star_G5,star_G5 V,star_G6,star_G6 V,star_G7,star_G7 IV/V,star_G7 V,star_G8,star_G8 IV/V,star_G8 V,star_G9,star_G9 IV,star_G9 V,star_K,star_K V,star_K0,star_K0 IV,star_K0 V,star_K0.0 V,star_K1,star_K1 V,star_K1-K2,star_K1.5+/-1,star_K2,star_K2 V,star_K2.5 V,star_K2V,star_K3,star_K3 V,star_K3.5 V,star_K4,star_K4 V,star_K4.5,star_K5,star_K5 V,star_K6,star_K6 V,star_K6-K7,star_K7,star_K7 V,star_K8 V,star_K9 V/M0 V,star_M,star_M V,star_M(6.1 +/- 0.7) V,star_M0,star_M0 V,star_M0.0 V,star_M0.5,star_M0.5 V,star_M1,star_M1 V,star_M1.0 V,star_M1.0+/-0.5,star_M1.5 V,star_M2,star_M2 V,star_M2.0 V,star_M2.5 V,star_M2.65 V,star_M3,star_M3 V,star_M3+/-1,star_M3.0 V,star_M3.5 +/- 1.0,star_M3.5 V,star_M4,star_M4 &#177 0.5 V,star_M4 +/- 0.5,star_M4 V,star_M4+/-0.5,star_M4.0,star_M4.5 V,star_M4.5+/-0.5,star_M5 V,star_M5.0,star_M5V,star_M6 V,star_m3 V,pl_rade_norm,pl_eqt_norm,pl_orbsmax_norm,habitability_index,star_temp_score,star_met_score,stellar_compatibility_index,habitability_class,predicted_habitability_score
-1.1109881078536654,-0.8240239296875136,-1.397167630208087,0.6798707856645576,0.3651714717915134,-1.3752853042770574,0.16357269581371583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06684427222087673,0.09391771019677995,0.4832089552238806,0.8390534159881613,0.7203999999999999,0.8653846153846154,0.7783938461538462,1,1.0
-1.2566179528154962,-0.8299396850594193,-0.9503638072374802,-1.1297741952426599,-1.6843123919945366,-1.9587392026704964,1.2394482398364302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02373456042625333,0.19454382826475847,0.046427238805970154,0.9034031967624013,0.6396,0.42307692307692313,0.5529907692307692,1,1.0
-1.0946252039253699,-0.823530950073188,-1.5302158797148901,3.160974530200486,2.221056738103551,-1.3483270383446873,-1.0994116384738184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07168806006296925,0.06395348837209301,0.8787313432835823,0.7699971119692588,0.7241333333333333,0.6153846153846154,0.6806338461538461,1,1.0
-1.1224421406034724,-0.8299396850594193,-1.333622197607823,1.0113240561407435,0.6978301516021614,-1.3483270383446873,-1.0994116384738184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06345362073141197,0.10822898032200358,0.5541044776119403,0.8205060640562458,0.7241333333333333,0.6153846153846154,0.6806338461538461,1,1.0
-1.2222558545660753,-0.8371864853900038,-0.37646911906634495,-1.2120549184625409,-1.7183223649172832,-1.5091138387270377,-0.9590800457752036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03390651489464762,0.3237924865831842,0.03917910447761195,0.8490845785133448,0.7018666666666666,0.6730769230769231,0.6903507692307693,1,1.0
-1.2072019829520435,-0.8367428037371109,-0.5829917750172033,-1.1555591116955661,-1.6259658103909058,-1.712263628431684,1.1458938447040203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.038362799709372744,0.2772808586762075,0.05886194029850746,0.8619701485860665,0.6737333333333333,0.46153846153846145,0.5888553846153846,1,1.0
-1.2042566602449503,-0.8381231466572222,-0.36852593999131195,-1.1555796847594977,-1.6294674807047023,-1.6843425672874435,0.25712709094612574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03923468152094939,0.3255813953488372,0.058115671641791065,0.8424504349237272,0.6776,0.8269230769230769,0.7373292307692307,1,1.0
-1.026228265505094,-0.8146573170153294,-1.710923203671891,0.06765769407066159,-0.8599754292479659,-2.069460652035588,-0.5848624652455637,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09193509324291597,0.023255813953488372,0.2221082089552239,0.9095019953303936,0.6242666666666667,0.8269230769230769,0.7053292307692308,1,1.0
-1.2590723884047406,-0.8126853985580275,-1.536173264021165,-0.21397303410271917,-0.9742174232355701,-1.864385271907201,-0.7719712555103837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.023007992249939446,0.06261180679785332,0.1977611940298508,0.9261998415749128,0.6526666666666667,0.75,0.6916,1,1.0
-1.2170197253090207,-0.8402429589988218,-1.5163153163335823,-0.2835243044076215,-0.9742174232355701,-1.938520503221219,-0.8655256506427935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03545652700411722,0.06708407871198567,0.1977611940298508,0.9194315189075888,0.6424000000000001,0.7115384615384616,0.6700553846153847,1,1.0
-1.2219285964875095,-0.8381724446186547,-1.1727728213384045,-0.8133248023394499,-1.3471453116548757,-1.6641238678381658,-0.7719712555103837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03400339065148947,0.14445438282647582,0.11828358208955225,0.9049601741909035,0.6804,0.75,0.70824,1,1.0
-1.2471274685370846,-0.8067696431861218,-1.129085336425723,-0.2729798847390501,-0.38768764567469044,-1.411871522328131,-0.7251940579441787,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.026543957374666995,0.15429338103756707,0.32276119402985076,0.8631128258291363,0.7153333333333334,0.7692307692307693,0.7368923076923077,1,1.0
-1.1762760945275648,-0.8400950651145241,-1.5282300849461319,0.7807071086240962,-0.028766438510570064,-1.6313888306345736,-2.315618775195148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.047517558730927584,0.06440071556350625,0.39925373134328357,0.8753819440135698,0.6849333333333334,0.11538461538461542,0.4571138461538462,1,1.0
-1.2042566602449503,-0.8377287629657619,-1.3276648133015483,-0.3088900229508131,-0.7684942923000377,-1.6342772162701846,-2.5027275654599674,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03923468152094939,0.10957066189624327,0.2416044776119403,0.892156967110735,0.6845333333333333,0.03846153846153855,0.4261046153846154,1,1.0
-1.1985296438700468,-0.8387147221944128,-1.2561762016262512,-0.308809556192309,-0.8253964348992275,-1.6313888306345736,-2.315618775195148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04093000726568177,0.12567084078711988,0.22947761194029856,0.8874641383908197,0.6849333333333334,0.11538461538461542,0.4571138461538462,1,1.0
-0.8837073722896396,-0.8043047451144943,-1.2998636865389328,-0.4080356746973753,-0.8725814423776326,-1.7449986656352763,-1.6139608117020732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.1341244853475418,0.11583184257602862,0.2194216417910448,0.8561331404723629,0.6692,0.40384615384615385,0.5630584615384615,1,1.0
-1.2206195641732458,-0.8294467054450938,-1.6652499239904512,3.740364167576009,2.264827617026005,-1.3001872777511692,-1.2865204287386383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.034390893678856865,0.03354203935599283,0.8880597014925374,0.7952148864875526,0.7308,0.5384615384615385,0.6538646153846154,1,1.0
-0.8704534201077201,-0.7688102128830596,-1.3375937871453396,-0.4078238590673196,-0.8385276985759637,-1.8441665724579235,0.07001830068130589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.13804795349963672,0.1073345259391771,0.22667910447761194,0.8565111873289522,0.6554666666666666,0.9038461538461539,0.7548184615384615,1,1.0
-1.0668082672472674,-0.8182560681999054,-1.5699317750900552,0.8969604220755855,0.3389089444380413,-1.70167288110111,-0.02353609445110407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07992249939452653,0.05500894454382825,0.47761194029850745,0.8505050343649566,0.6752,0.9423076923076923,0.7820430769230768,1,1.0
-1.1764397235668478,-0.8364470159685156,-1.4448267046582852,0.7652050151902205,0.2907609776233421,-1.614058516820907,-1.9881783922317129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.047469120852506666,0.08318425760286226,0.46735074626865675,0.8542684993641212,0.6873333333333334,0.25,0.5124,1,1.0
-1.0782622999970741,-0.7806417236268712,-1.0178808293752608,-0.07635644823169924,-0.21698121787712094,-1.0825955598684676,-1.3800748238710483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07653184790506178,0.1793381037567084,0.3591417910447761,0.8258236611263368,0.7609333333333334,0.5,0.65656,1,1.0
-1.2222558545660753,-0.8391091058858733,-0.9463922176999636,-0.5757226621428261,-0.872231275346253,-1.2578242884288733,-2.1752871824965325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03390651489464762,0.19543828264758495,0.21949626865671643,0.8643628272517638,0.7366666666666667,0.17307692307692313,0.5112307692307693,1,1.0
-1.1743125460561694,-0.8344257995497811,-1.2482330225512182,0.27511841215807126,-0.07735211411449368,-1.2578242884288733,-2.1752871824965325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.048098813271978694,0.12745974955277278,0.38889925373134326,0.8519967241238309,0.7366666666666667,0.17307692307692313,0.5112307692307693,1,1.0
-0.963721972499005,-0.7914872751420318,-1.0774546724380083,0.7930293597539625,0.7153385031711433,-0.8495991185958401,-0.6316396628117688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11043836279970938,0.16592128801431127,0.5578358208955225,0.7778889754952873,0.7932,0.8076923076923077,0.7989969230769232,1,1.0
